Timestamp_s,Raw_Input,Standard_EMA,OneEuro,BVIC_Output,Stiffness_Alpha,Mode_State
2.1197,-11.6875,2.9079,-4.3721,3.6867,0.0200,0
2.1711,0.0000,2.7625,-3.0993,3.6129,0.0200,0
2.2363,0.0000,2.6244,-2.1387,3.5407,0.0200,0
2.2889,14.9875,3.2426,3.5237,3.7696,0.0200,0
2.3509,0.0000,3.0804,2.3735,3.6942,0.0200,0
2.4192,0.0000,2.9264,1.6135,3.6203,0.0200,0
2.4718,-173.6625,-5.9030,-119.2666,-10.2077,0.0780,1
2.5291,0.0000,-5.6079,-80.3190,-9.4707,0.0722,0
2.5961,0.0000,-5.3275,-33.9549,-8.8364,0.0670,0
2.6489,0.0000,-5.0611,-15.0125,-8.2860,0.0623,0
2.7010,360.1125,13.1976,298.4611,34.4680,0.1161,1
2.7291,0.0000,12.5377,214.9171,30.7990,0.1064,0
2.7819,0.0000,11.9108,63.4140,27.7867,0.0978,0
2.8349,1519.1000,87.2703,1426.7664,248.5357,0.1480,1
2.8879,0.0000,82.9068,231.2112,214.9285,0.1352,0
2.9549,0.0000,78.7614,26.4757,188.3421,0.1237,0
3.0070,0.0000,74.8233,4.4865,166.9975,0.1133,0
3.0600,-407.9625,50.6841,-363.8384,73.8562,0.1620,1
3.0768,0.0000,48.1498,-193.5259,62.9406,0.1478,0
3.1448,0.0000,45.7424,-108.3254,54.4425,0.1350,0
3.1971,282.2875,57.5696,214.7285,95.7998,0.1815,1
3.2581,0.0000,54.6911,84.9734,79.9580,0.1654,0
3.3137,0.0000,51.9566,54.9935,67.8982,0.1508,0
3.3671,0.0000,49.3587,26.3868,58.5456,0.1377,0
3.4201,20.2125,47.9014,23.3657,53.7168,0.1260,0
3.4404,0.0000,45.5064,16.0509,47.5193,0.1154,0
3.4969,0.0000,43.2310,7.2455,42.4900,0.1058,0
3.5490,0.0000,41.0695,3.6168,38.3578,0.0973,0
3.6020,-131.0375,32.4641,-90.5762,23.1924,0.0895,0
3.6250,0.0000,30.8409,-64.7585,21.2773,0.0826,0
3.6790,0.0000,29.2989,-40.0557,19.6534,0.0763,0
3.7320,34.1000,29.5389,2.5471,20.6746,0.0707,0
3.7830,9.6250,28.5432,6.3170,19.9496,0.0656,0
3.8049,0.0000,27.1161,4.4750,18.7315,0.0611,0
3.8573,0.0000,25.7603,2.5195,17.6648,0.0569,0
3.9107,0.0000,24.4723,1.5279,16.7241,0.0533,0
3.9631,158.8125,31.1893,110.7339,32.0595,0.1079,1
3.9823,0.0000,29.6298,89.8407,28.8813,0.0991,0
4.0357,0.0000,28.1483,42.8578,26.2467,0.0912,0
4.0888,0.0000,26.7409,18.0701,24.0393,0.0841,0
4.1409,47.9875,27.8032,31.0834,25.8998,0.0777,0
4.1629,0.0000,26.4131,21.1417,24.0371,0.0719,0
4.2152,0.0000,25.0924,9.8361,22.4331,0.0667,0
4.2675,88.4125,28.2584,38.1945,26.5276,0.0621,0
4.3310,0.0000,26.8455,22.8391,24.9929,0.0579,0
4.3965,0.0000,25.5032,11.9899,23.6417,0.0541,0
4.4496,0.0000,24.2281,6.7948,22.4440,0.0507,0
4.5019,37.2625,24.8798,14.5307,23.1493,0.0476,0
4.5254,0.0000,23.6358,11.8529,22.1114,0.0448,0
4.5788,0.0000,22.4540,7.4167,21.1750,0.0424,0
4.6311,101.2000,26.3913,57.6741,24.3852,0.0401,0
4.6872,0.0000,25.0717,42.4652,23.4560,0.0381,0
4.7556,0.0000,23.8182,21.2663,22.6047,0.0363,0
4.8494,430.3750,44.1460,377.7387,60.3904,0.0927,1
4.8802,0.0000,41.9387,172.7660,55.2332,0.0854,0
4.9370,0.0000,39.8418,36.7176,50.8776,0.0789,0
4.9909,-2128.3624,-68.5684,-2050.4397,-234.5421,0.1310,1
5.0588,0.0000,-65.1400,-408.1012,-206.4264,0.1199,0
5.1261,0.0000,-61.8830,-44.0658,-183.7427,0.1099,0
5.1790,303.6000,-43.6089,268.0245,-106.3046,0.1589,1
5.2292,0.0000,-41.4284,58.5777,-90.8895,0.1450,0
5.2963,0.0000,-39.3570,15.7245,-78.8459,0.1325,0
5.3495,75.6250,-33.6079,57.8037,-60.1152,0.1213,0
5.4082,0.0000,-31.9275,24.9207,-53.4345,0.1111,0
5.4744,0.0000,-30.3311,13.4655,-47.9832,0.1020,0
5.5271,-100.1000,-33.8196,-50.9997,-52.8726,0.0938,0
5.5842,-107.5250,-37.5048,-87.3378,-57.5965,0.0864,0
5.6057,-173.6625,-44.3127,-131.8334,-73.5894,0.1378,1
5.6412,-150.1500,-49.6046,-143.1693,-87.6775,0.1840,1
5.6632,0.0000,-47.1244,-125.5856,-72.9818,0.1676,0
5.7303,4.2625,-44.5550,-37.4029,-61.1750,0.1528,0
5.7699,0.0000,-42.3273,-15.7264,-52.6371,0.1396,0
5.8362,0.0000,-40.2109,-5.3193,-45.9202,0.1276,0
5.8906,-110.8250,-43.7416,-44.1968,-53.5041,0.1168,0
5.9520,0.0000,-41.5545,-25.5469,-47.7705,0.1072,0
6.0172,0.0000,-39.4768,-12.7981,-43.0677,0.0984,0
6.0700,47.9875,-35.1036,22.1742,-34.8179,0.0906,0
6.1222,9.6250,-32.8672,16.0534,-31.1051,0.0835,0
6.1401,0.0000,-31.2238,13.0124,-28.7041,0.0772,0
6.2071,0.0000,-29.6626,8.2845,-26.6527,0.0715,0
6.2604,-57.4750,-31.0532,-24.1046,-28.6969,0.0663,0
6.3061,0.0000,-29.5006,-16.3382,-26.9266,0.0617,0
6.3733,0.0000,-28.0255,-11.3334,-25.3777,0.0575,0
6.4263,30.9375,-25.0774,7.5730,-22.3497,0.0538,0
6.4831,0.0000,-23.8235,4.6037,-21.2235,0.0504,0
6.5499,0.0000,-22.6323,2.8791,-20.2185,0.0474,0
6.6021,47.9875,-19.1014,24.5422,-17.1753,0.0446,0
6.6252,291.9125,-3.5507,198.3961,13.7815,0.1002,1
6.6421,951.3625,44.1950,813.0762,154.5500,0.1501,1
6.6622,0.0000,41.9852,486.1153,133.3572,0.1371,0
6.7144,0.0000,39.8860,87.7473,116.6324,0.1254,0
6.7668,0.0000,37.8917,16.0660,103.2346,0.1149,0
6.8202,1257.0250,98.8484,1152.6378,291.7465,0.1634,1
6.8654,0.0000,93.9059,207.9531,248.2627,0.1490,0
6.9182,0.0000,89.2106,28.3515,214.4638,0.1361,0
6.9710,-1032.2125,33.1395,-971.4698,-13.0890,0.1825,1
7.0289,0.0000,31.4825,-330.4319,-10.9126,0.1663,0
7.0957,0.0000,29.9084,-74.4698,-9.2578,0.1516,0
7.1478,-463.3750,5.2442,-360.2692,-98.4839,0.1965,1
7.2145,0.0000,4.9820,-92.5262,-80.8716,0.1788,0
7.2809,0.0000,4.7329,-21.2723,-67.6935,0.1630,0
7.3342,2.2000,4.6063,-4.7863,-57.3034,0.1487,0
7.3980,0.0000,4.3759,-1.5011,-49.5222,0.1358,0
7.4650,0.0000,4.1571,-0.5433,-43.3710,0.1242,0
7.5173,0.0000,3.9493,-0.2559,-38.4358,0.1138,0
7.5704,-71.3625,0.1837,-24.3088,-41.8737,0.1044,0
7.5864,0.0000,0.1745,-21.1432,-37.8551,0.0960,0
7.6397,0.0000,0.1658,-12.5080,-34.5097,0.0884,0
7.6920,186.4500,9.4800,133.4744,-3.6779,0.1395,1
7.7501,0.0000,9.0060,75.3752,-3.2087,0.1276,0
7.8152,0.0000,8.5557,36.7811,-2.8339,0.1168,0
7.8697,-220.4125,-2.8927,-164.8283,-38.7651,0.1651,1
7.9290,0.0000,-2.7481,-82.0482,-32.9260,0.1506,0
7.9941,0.0000,-2.6107,-41.8376,-28.3966,0.1376,0
8.0471,0.0000,-2.4801,-19.6521,-24.8241,0.1258,0
8.0998,28.7375,-0.9193,9.0442,-18.6523,0.1152,0
8.1268,0.0000,-0.8733,5.6389,-16.6807,0.1057,0
8.1799,0.0000,-0.8296,2.9489,-15.0604,0.0971,0
8.2322,0.0000,-0.7881,1.7074,-13.7137,0.0894,0
8.2850,0.0000,-0.7487,1.0582,-12.5826,0.0825,0
8.3524,0.0000,-0.7113,0.6361,-11.6234,0.0762,0
8.4052,0.0000,-0.6757,0.4340,-10.8027,0.0706,0
8.4581,77.8250,3.2493,43.9007,-4.9934,0.0655,0
8.4838,0.0000,3.0868,34.0027,-4.6889,0.0610,0
8.5359,0.0000,2.9325,22.6805,-4.4221,0.0569,0
8.5891,0.0000,2.7859,13.2240,-4.1868,0.0532,0
8.6421,-1299.6500,-62.3359,-1217.8344,-143.9457,0.1079,1
8.6663,0.0000,-59.2191,-509.0911,-129.6814,0.0991,0
8.7198,0.0000,-56.2582,-56.4236,-117.8564,0.0912,0
8.7735,0.0000,-53.4453,-7.3040,-107.9485,0.0841,0
8.8259,0.0000,-50.7730,-1.1964,-99.5652,0.0777,0
8.8791,0.0000,-48.2344,-0.2402,-92.4071,0.0719,0
8.9322,157.7125,-37.9370,130.4720,-61.2160,0.1247,1
8.9791,30.9375,-34.4933,60.6893,-50.6889,0.1142,0
9.0061,-63.9375,-35.9655,26.1636,-52.0775,0.1048,0
9.0290,-98.0375,-39.0691,-23.8131,-56.5048,0.0963,0
9.0532,-52.1125,-39.7213,-36.3834,-56.1152,0.0887,0
9.0790,-40.4250,-39.7565,-38.1604,-54.8313,0.0818,0
9.1036,0.0000,-37.7686,-26.4777,-50.6836,0.0756,0
9.1560,0.0000,-35.8802,-17.6326,-47.1317,0.0701,0
9.2091,0.0000,-34.0862,-12.6216,-44.0648,0.0651,0
9.2621,0.0000,-32.3819,-8.3124,-41.3960,0.0606,0
9.3147,-10.5875,-31.2922,-9.0124,-39.6551,0.0565,0
9.3446,0.0000,-29.7276,-6.9067,-37.5590,0.0529,0
9.3969,0.0000,-28.2412,-4.4322,-35.6971,0.0496,0
9.4509,92.6750,-22.1954,55.2924,-29.7131,0.0466,0
9.5119,0.0000,-21.0856,31.8129,-28.4071,0.0440,0
9.5768,0.0000,-20.0313,20.5873,-27.2266,0.0416,0
9.6291,-42.6250,-21.1610,-12.5276,-27.8333,0.0394,0
9.6925,0.0000,-20.1030,-6.5620,-26.7906,0.0375,0
9.7588,0.0000,-19.0978,-3.8386,-25.8338,0.0357,0
9.8113,-25.5750,-19.4217,-13.0977,-25.8250,0.0341,0
9.8609,4.2625,-18.2375,-7.9106,-24.8402,0.0327,0
9.8849,0.0000,-17.3256,-6.8569,-24.0588,0.0315,0
9.9369,0.0000,-16.4593,-4.9097,-23.3296,0.0303,0
9.9895,0.0000,-15.6363,-3.4175,-22.6465,0.0293,0
10.0417,-6.3250,-15.1708,-4.2125,-22.1837,0.0284,0
10.0640,0.0000,-14.4122,-3.5668,-21.5733,0.0275,0
10.1176,0.0000,-13.6916,-2.4606,-20.9959,0.0268,0
10.1707,538.0375,13.8948,464.6434,26.0124,0.0841,1
10.2290,0.0000,13.2001,232.4030,23.9918,0.0777,0
10.2933,0.0000,12.5401,48.0081,22.2665,0.0719,0
10.3460,-247.0875,-0.4413,-202.9099,-11.3275,0.1247,1
10.4038,0.0000,-0.4192,-61.7568,-10.0333,0.1142,0
10.4704,0.0000,-0.3983,-28.3354,-8.9816,0.1048,0
10.5229,0.0000,-0.3784,-19.2637,-8.1163,0.0963,0
10.5758,582.7250,28.7768,505.9330,78.5643,0.1467,1
10.5939,0.0000,27.3380,364.0557,68.0339,0.1340,0
10.6610,0.0000,25.9711,52.8217,59.6907,0.1226,0
10.7140,-195.9375,14.8756,-161.8874,16.1394,0.1704,1
10.7690,0.0000,14.1319,-39.2355,13.6324,0.1553,0
10.8332,0.0000,13.4253,-12.1806,11.6994,0.1418,0
10.8855,-47.8500,10.3615,-35.2448,3.9806,0.1296,0
10.9429,-137.3625,2.9753,-110.2187,-12.7908,0.1187,0
10.9650,0.0000,2.8265,-81.1110,-11.3993,0.1088,0
11.0170,0.0000,2.6852,-44.7214,-10.2603,0.0999,0
11.0704,0.0000,2.5510,-20.2897,-9.3172,0.0919,0
11.1235,210.9250,12.9697,159.8209,22.1178,0.1427,1
11.1451,0.0000,12.3212,111.1183,19.2324,0.1305,0
11.1978,0.0000,11.7051,55.7993,16.9358,0.1194,0
11.2505,0.0000,11.1199,22.8984,15.0819,0.1095,0
11.3040,0.0000,10.5639,9.4180,13.5658,0.1005,0
11.3562,0.0000,10.0357,4.2192,12.3114,0.0925,0
11.4101,-24.4750,8.3101,-12.3070,9.1763,0.0852,0
11.4322,-4.2625,7.6815,-9.7655,8.1187,0.0787,0
11.4488,67.1000,10.6524,3.2154,12.4143,0.0728,0
11.4739,52.2500,12.7323,21.2485,15.1051,0.0675,0
11.4971,-7.4250,11.7244,14.1846,13.6904,0.0628,0
11.5211,-48.9500,8.6907,-2.2698,10.0251,0.0585,0
11.5503,78.9250,12.2024,25.8497,13.7913,0.0547,0
11.6170,75.6250,15.3736,56.6675,16.9570,0.0512,0
11.6446,10.7250,15.1411,46.0934,16.6573,0.0481,0
11.6665,7.4250,14.7553,38.2304,16.2394,0.0453,0
11.6911,88.4125,18.4382,50.8670,19.3242,0.0427,0
11.7172,63.9375,20.7132,54.6601,21.1296,0.0405,0
11.7432,-48.9500,17.2300,16.1104,18.4371,0.0384,0
11.7666,-85.2500,12.1060,-36.0199,14.6443,0.0366,0
11.7912,-39.3250,9.5344,-37.6706,12.7597,0.0349,0
11.8159,33.0000,10.7077,-14.9388,13.4363,0.0334,0
11.8394,9.6250,10.6536,-9.6847,13.3140,0.0321,0
11.8629,0.0000,10.1209,-8.0627,12.9029,0.0309,0
11.9304,0.0000,9.6149,-5.6501,12.5185,0.0298,0
11.9827,-1.1000,9.0791,-4.4049,12.1262,0.0288,0
12.0251,-58.5750,5.6964,-27.3858,10.1515,0.0279,0
12.0553,-247.0875,-6.9428,-174.1265,-11.7490,0.0851,1
12.0788,0.0000,-6.5956,-124.5395,-10.8252,0.0786,0
12.1521,0.0000,-6.2659,-46.9609,-10.0376,0.0728,0
12.2050,-516.5875,-31.7819,-436.1456,-73.6018,0.1255,1
12.2341,-19.1125,-31.1485,-235.9348,-67.3390,0.1149,0
12.2619,424.0500,-8.3885,315.7085,12.9749,0.1634,1
12.2878,401.6375,12.1128,386.3635,93.4662,0.2071,1
12.3131,0.0000,11.5071,148.7326,75.8583,0.1884,0
12.3831,0.0000,10.9318,67.5882,62.8448,0.1715,0
12.4352,743.6000,47.5652,669.2358,208.7951,0.2144,1
12.4619,208.8625,55.6300,485.5312,208.8121,0.2530,1
12.4858,-202.4000,42.7285,-56.7182,90.5230,0.2877,1
12.5130,-311.0250,25.0409,-270.3782,-37.5281,0.3189,1
12.5338,0.0000,23.7888,-84.3521,-26.6823,0.2890,0
12.6001,0.0000,22.5994,-16.9033,-19.6888,0.2621,0
12.6521,2.2000,21.5794,-3.7085,-14.4816,0.2379,0
12.6790,-73.4250,16.8292,-44.9839,-27.2195,0.2161,0
12.7021,11.6875,16.5721,-19.8617,-19.5745,0.1965,0
12.7257,39.4625,17.7166,-3.2612,-9.0161,0.1788,0
12.7433,0.0000,16.8308,-2.5935,-7.5468,0.1630,0
12.8091,0.0000,15.9893,-1.4661,-6.4249,0.1487,0
12.8612,131.0375,21.7417,79.1375,12.2422,0.1358,0
12.8942,273.7625,34.3427,215.1674,59.8958,0.1822,1
12.9162,216.2875,43.4399,215.8173,94.9269,0.2240,1
12.9329,-35.0625,39.5148,158.2099,68.4616,0.2036,0
12.9571,-223.7125,26.3535,-117.9291,-2.6059,0.2432,1
12.9745,0.0000,25.0358,-53.6441,-2.0302,0.2209,0
13.0400,0.0000,23.7840,-14.8451,-1.6225,0.2008,0
13.0920,-5.3625,22.3267,-9.0931,-2.3060,0.1827,0
13.1195,-34.1000,19.5053,-20.8139,-7.5986,0.1665,0
13.1360,-84.1500,14.3226,-47.9961,-19.2205,0.1518,0
13.1566,-149.0500,6.1539,-106.0707,-37.2197,0.1386,0
13.1819,-193.8750,-3.8475,-164.5141,-66.1655,0.1848,1
13.2048,-186.4500,-12.9776,-178.3615,-93.3854,0.2263,1
13.2219,-122.5125,-18.4544,-151.4920,-99.3759,0.2057,0
13.2376,-51.1500,-20.0892,-123.5362,-90.3528,0.1871,0
13.2543,0.0000,-19.0847,-91.9223,-74.9576,0.1704,0
13.3068,-1.1000,-18.1855,-32.5883,-63.4838,0.1554,0
13.3291,-37.2625,-19.1393,-34.5034,-59.7652,0.1418,0
13.3461,-71.3625,-21.7505,-43.6987,-61.2686,0.1296,0
13.3618,-73.4250,-24.3342,-48.0144,-62.7112,0.1187,0
13.3820,13.8875,-22.4231,-26.9104,-54.3770,0.1088,0
13.4069,0.0000,-21.3020,-15.5624,-48.9434,0.0999,0
13.4620,0.0000,-20.2369,-6.3083,-44.4440,0.0919,0
13.5141,19.2500,-18.2625,8.6176,-39.0467,0.0847,0
13.5448,61.8750,-14.2556,36.5446,-31.1482,0.0783,0
13.5644,43.7250,-11.3566,39.4405,-25.7245,0.0724,0
13.5881,-26.5375,-12.1157,22.2041,-25.7792,0.0672,0
13.6140,-42.6250,-13.6411,4.7302,-26.8316,0.0625,0
13.6378,0.0000,-12.9591,3.5249,-25.2693,0.0582,0
13.6900,0.0000,-12.3111,2.0928,-23.8945,0.0544,0
13.7422,-20.2125,-12.7062,-8.0737,-23.7069,0.0510,0
13.7688,-28.7375,-13.5077,-15.1535,-23.9477,0.0479,0
13.7895,-24.4750,-14.0561,-17.9131,-23.9714,0.0451,0
13.8129,7.4250,-12.9821,-12.2241,-22.6348,0.0426,0
13.8329,13.8875,-11.6386,-8.9065,-21.1624,0.0403,0
13.8520,0.0000,-11.0566,-7.5579,-20.3522,0.0383,0
13.9190,-25.5750,-11.7826,-13.6482,-20.5426,0.0365,0
13.9758,-6.3250,-11.5097,-11.6095,-20.0477,0.0348,0
14.0055,51.1500,-8.3767,12.7209,-17.6748,0.0333,0
14.0288,53.3500,-5.2904,29.1647,-15.4022,0.0320,0
14.0512,-5.3625,-5.2940,19.2454,-15.0931,0.0308,0
14.0762,0.0000,-5.0293,14.8525,-14.6445,0.0297,0
14.1440,0.0000,-4.7778,9.9421,-14.2236,0.0287,0
14.1980,-34.1000,-6.2439,-9.4786,-14.7775,0.0279,0
14.2381,51.1500,-3.3742,11.2986,-12.9920,0.0271,0
14.2600,349.3875,14.2639,239.2064,17.5838,0.0844,1
14.2843,475.2000,37.3107,421.4131,79.7911,0.1359,1
14.3022,379.2250,54.4064,393.0317,134.3911,0.1823,1
14.3188,0.0000,51.6861,353.8535,112.0674,0.1661,0
14.3713,0.0000,49.1018,68.3440,95.0894,0.1515,0
14.4239,1286.8625,110.9898,1183.1997,329.0925,0.1963,1
14.4520,681.8625,139.5334,874.8757,412.5980,0.2367,1
14.4771,105.4625,137.8299,270.3671,346.5509,0.2150,0
14.5030,320.6500,146.9709,307.9940,339.9840,0.2535,1
14.5267,0.0000,139.6223,59.8806,261.7250,0.2302,0
14.5931,-10.5875,132.1119,-3.6919,204.7665,0.2092,0
14.6220,-160.8750,117.4625,-132.2541,113.9962,0.2482,1
14.6482,-160.8750,103.5456,-154.7869,36.0910,0.2834,1
14.6649,-23.3750,97.1996,-74.1174,20.8034,0.2571,0
14.6868,117.1500,98.1971,12.9876,43.2881,0.2334,0
14.7067,0.0000,93.2873,7.4164,34.1095,0.2120,0
14.7631,0.0000,88.6229,2.6972,27.5321,0.1928,0
14.8158,0.0000,84.1918,1.1528,22.6988,0.1755,0
14.8694,0.0000,79.9822,0.5443,19.0671,0.1600,0
14.9220,-15.9500,75.1856,-8.0509,13.9548,0.1460,0
14.9616,-141.6250,64.3450,-95.1310,-6.7989,0.1334,0
14.9807,-160.8750,53.0840,-130.0108,-34.5412,0.1801,1
15.0043,-127.7375,44.0430,-128.7597,-49.8301,0.1641,0
15.0261,0.0000,41.8408,-96.9533,-42.3732,0.1496,0
15.0939,0.0000,39.7488,-42.4350,-36.5816,0.1367,0
15.1468,-153.3125,30.0957,-99.1143,-57.9449,0.1830,1
15.1834,-68.2000,25.1809,-90.6509,-59.6545,0.1667,0
15.2010,10.7250,24.4581,-57.2516,-48.9540,0.1520,0
15.2190,34.1000,24.9402,-14.7079,-37.4231,0.1388,0
15.2408,0.0000,23.6932,-7.2744,-32.6721,0.1270,0
15.2622,-40.4250,20.4873,-21.2163,-33.5735,0.1163,0
15.2918,-50.0500,16.9604,-32.8753,-35.3304,0.1066,0
15.3118,-45.7875,13.8230,-36.2830,-36.3548,0.0980,0
15.3309,-23.3750,11.9631,-32.7468,-35.1844,0.0902,0
15.3508,9.6250,11.8462,-17.3099,-31.4583,0.0832,0
15.3708,7.4250,11.6252,-7.6077,-28.4706,0.0768,0
15.4359,0.0000,11.0439,-2.8084,-26.4447,0.0712,0
15.5028,0.0000,10.4917,-1.1717,-24.6983,0.0660,0
15.5554,-37.2625,8.1040,-13.4103,-25.4702,0.0614,0
15.6111,-54.3125,4.9832,-29.8581,-27.1227,0.0573,0
15.6352,-42.6250,2.6028,-33.1532,-27.9530,0.0536,0
15.6579,-5.3625,2.2045,-29.5195,-26.8188,0.0502,0
15.6759,39.4625,4.0674,-9.2629,-23.6913,0.0472,0
15.6942,0.0000,3.8640,-6.4678,-22.6378,0.0445,0
15.7628,24.4750,4.8946,12.9007,-20.6581,0.0420,0
15.8199,12.7875,5.2892,12.8409,-19.3263,0.0398,0
15.8447,11.6875,5.6091,12.4912,-18.1529,0.0378,0
15.8643,2.2000,5.4387,10.3120,-17.4191,0.0361,0
15.8900,22.4125,6.2874,13.7776,-16.0470,0.0344,0
15.9075,20.2125,6.9836,15.2042,-14.8503,0.0330,0
15.9330,5.3625,6.9026,12.8169,-14.2095,0.0317,0
15.9500,2.2000,6.6674,11.3674,-13.7085,0.0305,0
15.9700,0.0000,6.3341,10.0764,-13.3044,0.0295,0
16.0367,14.9875,6.7667,11.6623,-12.4972,0.0285,0
16.0613,-38.3625,4.5103,-3.3923,-13.2131,0.0277,0
16.0899,-30.8000,2.7448,-14.0383,-13.6863,0.0269,0
16.1140,0.0000,2.6075,-9.9964,-13.3275,0.0262,0
16.1355,54.3125,5.1928,3.7927,-11.5961,0.0256,0
16.1616,66.1375,8.2400,29.3704,-9.6498,0.0250,0
16.1956,3.1625,7.9861,19.7420,-9.3355,0.0245,0
16.2127,-42.6250,5.4556,9.0795,-10.1371,0.0241,0
16.2362,-56.3750,2.3641,-16.4269,-11.2317,0.0237,0
16.2610,-11.6875,1.6615,-14.6963,-11.2423,0.0233,0
16.2862,0.0000,1.5784,-10.2290,-10.9840,0.0230,0
16.3530,0.0000,1.4995,-5.6575,-10.7349,0.0227,0
16.4052,-8.5250,0.9983,-6.7188,-10.6854,0.0224,0
16.4252,27.7750,2.3371,-0.8018,-9.8328,0.0222,0
16.4468,51.1500,4.7777,16.1542,-8.4941,0.0220,0
16.4673,36.3000,6.3539,23.0855,-7.5196,0.0218,0
16.4920,-39.3250,4.0699,12.7289,-8.2059,0.0216,0
16.5132,0.0000,3.8664,10.9199,-8.0302,0.0214,0
16.5799,0.0000,3.6731,6.6845,-7.8593,0.0213,0
16.6319,35.2000,5.2494,16.3155,-6.9485,0.0212,0
16.6540,37.2625,6.8501,21.3813,-6.0184,0.0210,0
16.6728,-13.7500,5.8201,16.9524,-6.1802,0.0209,0
16.6999,-23.3750,4.3603,4.2581,-6.5386,0.0208,0
16.7230,0.0000,4.1423,3.0748,-6.4029,0.0208,0
16.7878,0.0000,3.9352,1.5985,-6.2704,0.0207,0
16.8412,-319.5500,-12.2391,-257.8847,-30.8981,0.0786,1
16.8700,-613.5250,-42.3034,-546.9274,-107.0773,0.1308,1
16.8922,-1398.6501,-110.1207,-1298.7598,-336.5589,0.1777,1
16.9174,-2306.2875,-219.9290,-2236.7350,-769.7189,0.2199,1
16.9449,-2459.6000,-331.9126,-2444.7430,-1205.5690,0.2579,1
16.9694,-1957.8625,-413.2101,-2012.0750,-1425.3334,0.2921,1
16.9970,0.0000,-392.5496,-298.8774,-1047.7437,0.2649,0
17.0630,0.0000,-372.9221,-20.3313,-795.8431,0.2404,0
17.1152,1180.3000,-295.2610,1126.3962,-249.6771,0.2764,1
17.1571,786.2250,-241.1867,815.9602,70.1491,0.3087,1
17.1760,720.0875,-193.1230,740.1106,289.7422,0.3379,1
17.1947,460.2125,-160.4562,551.6178,351.8072,0.3641,1
17.2132,305.8000,-137.1434,448.9133,333.9715,0.3877,1
17.2302,0.0000,-130.2862,178.3453,216.7790,0.3509,0
17.2963,0.0000,-123.7719,23.5426,147.8834,0.3178,0
17.3488,109.7250,-112.0971,88.5744,136.8925,0.2880,0
