Timestamp_s,Raw_Input,Standard_EMA,OneEuro,BVIC_Output,Stiffness_Alpha,Mode_State
3.2510,-117.4250,21.7888,-96.5254,-7.4208,0.1654,0
3.2719,-211.2000,10.1394,-169.0933,-49.9876,0.2089,1
3.2938,-308.1375,-5.7745,-266.5187,-114.0083,0.2480,1
3.3135,-304.9750,-20.7345,-292.4432,-168.0898,0.2832,1
3.3345,0.0000,-19.6978,-198.8905,-124.9111,0.2569,0
3.3876,0.0000,-18.7129,-69.0340,-95.7830,0.2332,0
3.4403,-41.8000,-19.8673,-51.5739,-84.3455,0.2119,0
3.4706,-15.1250,-19.6301,-32.1026,-71.0078,0.1927,0
3.4909,7.1500,-18.2911,-13.5720,-57.2977,0.1754,0
3.5113,40.1500,-15.3691,14.2989,-41.7183,0.1599,0
3.5307,67.9250,-11.2044,43.3225,-25.7228,0.1459,0
3.5515,0.0000,-10.6442,22.5649,-22.2940,0.1333,0
3.6038,0.0000,-10.1119,8.7838,-19.5748,0.1220,0
3.6576,86.0750,-5.3026,61.5717,-7.7662,0.1118,0
3.6892,64.7625,-1.7993,63.2498,-0.3251,0.1026,0
3.7102,8.2500,-1.2969,47.9276,0.4838,0.0943,0
3.7298,-35.4750,-3.0058,27.9563,-2.6411,0.0869,0
3.7549,-50.3250,-5.3717,-7.7216,-6.4659,0.0802,0
3.7776,-37.5375,-6.9800,-21.3854,-8.7711,0.0742,0
3.7986,0.8250,-6.5898,-13.1153,-8.1111,0.0688,0
3.8177,11.4125,-5.6897,-6.3986,-6.8637,0.0639,0
3.8403,0.0000,-5.4052,-4.6547,-6.4553,0.0595,0
3.9049,0.0000,-5.1349,-2.5580,-6.0966,0.0556,0
3.9580,-296.4500,-19.7007,-235.5184,-38.0352,0.1100,1
3.9830,-3.4375,-18.8875,-198.3024,-34.5408,0.1010,0
4.0111,105.1875,-12.6838,8.7446,-21.5602,0.0929,0
4.0311,41.2500,-9.9871,28.4240,-16.1831,0.0856,0
4.0537,0.0000,-9.4877,11.9679,-14.9038,0.0790,0
4.1218,0.0000,-9.0133,3.0877,-13.8137,0.0731,0
4.1756,-35.4750,-10.3364,-19.1203,-15.2830,0.0678,0
4.2101,-95.0125,-14.5702,-35.4935,-20.3096,0.0630,0
4.2347,-105.7375,-19.1286,-61.9262,-25.3278,0.0587,0
4.2540,-163.2125,-26.3328,-110.4035,-40.8905,0.1129,1
4.2765,0.0000,-25.0161,-81.5887,-36.6550,0.1036,0
4.3436,0.0000,-23.7653,-39.9798,-33.1646,0.0952,0
4.3968,-54.5875,-25.3064,-45.1130,-35.0434,0.0877,0
4.4450,-103.5375,-29.2180,-70.2684,-40.5867,0.0809,0
4.4679,-133.3750,-34.4258,-95.8042,-47.5307,0.0748,0
4.4992,0.0000,-32.7046,-75.1132,-44.2343,0.0694,0
4.5637,0.0000,-31.0693,-30.3632,-41.3848,0.0644,0
4.6163,-42.9000,-31.6609,-36.1118,-41.4757,0.0600,0
4.6453,-13.0625,-30.7309,-27.6518,-39.8851,0.0560,0
4.6671,36.9875,-27.3450,-0.0631,-35.8585,0.0524,0
4.7056,8.2500,-25.5653,4.4237,-33.6909,0.0491,0
4.7289,0.0000,-24.2870,2.7428,-32.1334,0.0462,0
4.7810,0.0000,-23.0727,1.3155,-30.7322,0.0436,0
4.8331,25.3000,-20.6540,14.1818,-28.4211,0.0412,0
4.8600,30.6625,-18.0882,20.6239,-26.1097,0.0391,0
4.8781,32.7250,-15.5475,24.3945,-23.9206,0.0372,0
4.9003,-7.7000,-15.1552,16.3986,-23.3450,0.0355,0
4.9204,-55.6875,-17.1818,-1.3994,-24.4426,0.0339,0
4.9416,0.0000,-16.3227,-1.0667,-23.6471,0.0325,0
5.0077,16.7750,-14.6678,5.4905,-22.3823,0.0313,0
5.0298,7.1500,-13.5769,5.7419,-21.4916,0.0302,0
5.0533,33.8250,-11.2068,11.7085,-19.8794,0.0291,0
5.0711,26.4000,-9.3265,14.7382,-18.5729,0.0282,0
5.0933,-3.4375,-9.0320,11.6564,-18.1580,0.0274,0
5.1133,0.0000,-8.5804,10.3005,-17.6738,0.0267,0
5.1824,0.0000,-8.1514,6.4997,-17.2143,0.0260,0
5.2354,0.0000,-7.7438,4.3575,-16.7770,0.0254,0
5.3085,-1345.7125,-74.6423,-1279.1853,-126.8929,0.0829,1
5.3585,338.5250,-53.9839,148.6950,-64.2597,0.1346,1
5.3891,1734.0125,35.4159,1635.5480,261.4376,0.1811,1
5.4201,0.0000,33.6451,763.5840,218.2990,0.1650,0
5.4956,0.0000,31.9629,71.2177,185.4440,0.1505,0
5.5482,409.8875,50.8591,272.6421,229.3124,0.1955,1
5.5927,153.1750,55.9749,190.7174,211.3509,0.2359,1
5.6403,0.0000,53.1761,39.8050,166.0547,0.2143,0
5.7168,0.0000,50.5173,6.8062,133.6929,0.1949,0
5.7689,123.3375,54.1583,72.6973,131.8559,0.1774,0
5.7929,29.5625,52.9286,53.6510,115.3194,0.1617,0
5.8138,-75.9000,46.4871,-19.1369,87.1161,0.1475,0
5.8369,-56.7875,41.3234,-41.5377,67.7261,0.1347,0
5.8560,-1.3750,39.1885,-22.4173,59.2081,0.1233,0
5.8770,27.5000,38.6041,-2.9338,55.6270,0.1129,0
5.8987,42.3500,38.7913,9.0350,54.2508,0.1036,0
5.9137,65.7250,40.1380,17.1814,55.3441,0.0953,0
5.9355,10.4500,38.6536,16.0798,51.4045,0.0878,0
5.9617,-55.6875,33.9366,-9.3852,42.7323,0.0810,0
6.0207,46.6125,34.5704,6.6884,43.0228,0.0749,0
6.0390,86.0750,37.1456,32.5323,46.0103,0.0694,0
6.0590,84.9750,39.5371,54.8753,48.5218,0.0645,0
6.0776,59.4000,40.5302,56.6557,49.1745,0.0600,0
6.0998,0.0000,38.5037,40.6404,46.4204,0.0560,0
6.1673,0.0000,36.5785,28.3442,43.9877,0.0524,0
6.2199,59.4000,37.7196,40.8641,44.7454,0.0492,0
6.2718,62.5625,38.9617,50.6209,45.5695,0.0462,0
6.2969,3.9875,37.2130,41.8521,43.7555,0.0436,0
6.3249,-37.5375,33.4755,7.3372,40.4011,0.0413,0
6.3555,0.0000,31.8017,4.1049,38.8200,0.0391,0
6.4076,0.0000,30.2116,1.9220,37.3750,0.0372,0
6.4597,-77.9625,24.8029,-49.4519,33.2806,0.0355,0
6.5158,0.0000,23.5628,-25.2184,32.1507,0.0340,0
6.5827,10.4500,22.9071,-13.8802,31.4442,0.0326,0
6.6469,0.0000,21.7618,-8.9691,30.4600,0.0313,0
6.7136,-38.6375,18.7418,-21.1776,28.3754,0.0302,0
6.7607,0.0000,17.8047,-15.6200,27.5482,0.0292,0
6.8357,-0.2750,16.9007,-9.0296,26.7625,0.0282,0
6.8810,0.0000,16.0557,-6.0002,26.0289,0.0274,0
6.9471,0.0000,15.2529,-3.4881,25.3346,0.0267,0
6.9991,22.1375,15.5972,7.7758,25.2515,0.0260,0
7.0211,0.0000,14.8173,6.1350,24.6100,0.0254,0
7.0888,1.9250,14.1727,4.4797,24.0459,0.0249,0
7.1386,0.0000,13.4640,3.2216,23.4597,0.0244,0
7.2052,-11.9625,12.1927,-2.1178,22.6117,0.0239,0
7.2607,0.0000,11.5831,-1.5122,22.0793,0.0235,0
7.3277,-15.1250,10.2477,-6.8417,21.2165,0.0232,0
7.3828,0.0000,9.7353,-4.8725,20.7312,0.0229,0
7.4361,0.0000,9.2485,-3.6185,20.2630,0.0226,0
7.4882,-30.1125,7.2805,-13.6154,19.1383,0.0223,0
7.5228,0.0000,6.9165,-10.7861,18.7155,0.0221,0
7.5885,-30.1125,5.0650,-18.8927,17.6469,0.0219,0
7.6282,26.4000,6.1318,-3.8541,17.8368,0.0217,0
7.6482,0.0000,5.8252,-3.0682,17.4528,0.0215,0
7.7002,926.4750,51.8577,846.6990,89.6054,0.0794,1
7.7576,0.0000,49.2648,296.2921,83.0251,0.0734,0
7.8247,-1292.3625,-17.8166,-1224.3943,-90.4013,0.1261,1
7.8737,0.0000,-16.9258,-709.0206,-79.9615,0.1155,0
7.9409,0.0000,-16.0795,-63.9914,-71.4907,0.1059,0
7.9937,121.1375,-9.2186,100.7282,-52.7400,0.0973,0
8.0137,0.0000,-8.7577,31.2041,-48.0141,0.0896,0
8.0794,115.9125,-2.5242,104.4575,-34.4661,0.0826,0
8.1368,0.0000,-2.3980,26.1975,-31.8335,0.0764,0
8.2038,-64.2125,-5.4887,-26.5433,-34.1241,0.0707,0
8.2618,-132.4125,-11.8349,-79.1603,-40.5787,0.0657,0
8.3027,0.0000,-11.2431,-48.8836,-38.0992,0.0611,0
8.3557,0.0000,-10.6810,-21.9982,-35.9279,0.0570,0
8.4092,0.0000,-10.1469,-9.7676,-34.0132,0.0533,0
8.4612,0.0000,-9.6396,-4.6442,-32.3137,0.0500,0
8.5135,-21.5875,-10.2370,-11.8062,-31.8099,0.0470,0
8.5331,0.0000,-9.7251,-8.9732,-30.4017,0.0443,0
8.6000,0.0000,-9.2389,-4.4944,-29.1296,0.0418,0
8.6522,30.6625,-7.2438,13.5118,-26.7583,0.0397,0
8.7169,0.0000,-6.8816,7.2273,-25.7497,0.0377,0
8.7837,0.0000,-6.5375,4.3447,-24.8246,0.0359,0
8.8368,0.0000,-6.2107,3.0375,-23.9724,0.0343,0
8.9505,0.0000,-5.9001,1.7061,-23.1837,0.0329,0
9.0040,0.0000,-5.6051,1.2730,-22.4509,0.0316,0
9.0568,0.0000,-5.3249,0.9480,-21.7673,0.0304,0
9.1338,0.0000,-5.0586,0.6287,-21.1273,0.0294,0
9.1871,-42.9000,-6.9507,-19.0776,-21.7470,0.0285,0
9.2489,0.0000,-6.6032,-12.1842,-21.1464,0.0276,0
9.3178,0.0000,-6.2730,-8.3632,-20.5786,0.0269,0
9.3711,7.1500,-5.6018,-3.0569,-19.8529,0.0262,0
9.4328,0.0000,-5.3218,-1.9347,-19.3456,0.0256,0
9.4987,0.0000,-5.0557,-1.2210,-18.8621,0.0250,0
9.5508,69.0250,-1.3516,36.9326,-16.7091,0.0245,0
9.6098,0.0000,-1.2841,22.4518,-16.3072,0.0240,0
9.6790,0.0000,-1.2199,14.8667,-15.9217,0.0236,0
9.7328,-80.1625,-5.1670,-41.1847,-17.4171,0.0233,0
9.7948,0.0000,-4.9086,-22.9653,-17.0174,0.0230,0
9.8608,0.0000,-4.6632,-16.1407,-16.6318,0.0227,0
9.9135,-2026.3374,-105.7469,-1940.1875,-178.1923,0.0804,1
9.9727,0.0000,-100.4596,-298.6924,-164.9435,0.0744,0
10.0388,0.0000,-95.4366,-32.0605,-153.5762,0.0689,0
10.0918,394.9000,-70.9198,355.2397,-86.6488,0.1220,1
10.1131,171.1875,-58.8144,223.3607,-42.8625,0.1698,1
10.1333,133.9250,-49.1774,167.1169,-15.4888,0.1548,0
10.1538,0.0000,-46.7186,98.1252,-13.2993,0.1414,0
10.2197,0.0000,-44.3826,67.5508,-11.5808,0.1292,0
10.2717,64.7625,-38.9254,66.8523,-2.5495,0.1183,0
10.3364,0.0000,-36.9791,29.5563,-2.2730,0.1085,0
10.4046,0.0000,-35.1301,12.0578,-2.0465,0.0996,0
10.4580,54.0375,-30.6718,25.4940,3.0941,0.0917,0
10.5117,0.0000,-29.1382,14.8074,2.8327,0.0845,0
10.5820,0.0000,-27.6813,7.4409,2.6116,0.0780,0
10.6352,21.0375,-25.2453,11.9501,3.9427,0.0722,0
10.6925,0.0000,-23.9831,7.3471,3.6784,0.0670,0
10.7615,0.0000,-22.7839,4.1847,3.4492,0.0623,0
10.8131,-49.2250,-24.1060,-23.5498,0.3898,0.0581,0
10.8716,0.0000,-22.9007,-13.7099,0.3686,0.0543,0
10.9392,0.0000,-21.7556,-8.9728,0.3499,0.0508,0
10.9977,38.0875,-18.7635,12.7679,2.1523,0.0478,0
11.0438,72.1875,-14.2159,44.8725,5.3029,0.0450,0
11.0633,0.0000,-13.5051,36.1353,5.0776,0.0425,0
11.1164,0.0000,-12.8299,24.2733,4.8733,0.0402,0
11.1687,39.1875,-10.2290,28.3458,6.1846,0.0382,0
11.2316,0.0000,-9.7176,16.6007,5.9595,0.0364,0
11.3007,0.0000,-9.2317,8.7625,5.7524,0.0348,0
11.3530,-10.8625,-9.3132,0.0138,5.1995,0.0333,0
11.4130,0.0000,-8.8476,0.0078,5.0334,0.0320,0
11.4808,0.0000,-8.4052,0.0045,4.8785,0.0308,0
11.5329,-48.2625,-10.3980,-24.5117,3.3013,0.0297,0
11.5940,0.0000,-9.8781,-14.5672,3.2065,0.0287,0
11.6611,0.0000,-9.3842,-9.9619,3.1173,0.0278,0
11.7137,1.9250,-8.8188,-6.3473,3.0850,0.0271,0
11.7727,0.0000,-8.3778,-4.1423,3.0037,0.0264,0
11.8397,0.0000,-7.9589,-2.5810,2.9265,0.0257,0
11.8918,-22.6875,-8.6954,-8.6979,2.2824,0.0251,0
11.9553,0.0000,-8.2606,-6.1590,2.2262,0.0246,0
12.0221,0.0000,-7.8476,-4.0814,2.1724,0.0242,0
12.0755,646.3875,24.8642,570.5151,54.8372,0.0818,1
12.1377,0.0000,23.6210,239.9671,50.6928,0.0756,0
12.2066,0.0000,22.4399,44.5835,47.1434,0.0700,0
12.2586,-300.7125,6.2823,-253.5111,4.3516,0.1230,1
12.3049,0.0000,5.9682,-87.1777,3.8611,0.1127,0
12.3853,0.0000,5.6698,-41.8529,3.4617,0.1034,0
12.4374,124.4375,11.6082,66.0826,14.9663,0.0951,0
12.4819,-31.2125,9.4671,40.3560,10.9216,0.0876,0
12.5010,0.0000,8.9938,31.5209,10.0388,0.0808,0
12.5538,0.0000,8.5441,15.7057,9.2884,0.0747,0
12.6070,-13.0625,7.4638,0.2351,7.7401,0.0693,0
12.6667,0.0000,7.0906,0.1145,7.2421,0.0643,0
12.7318,0.0000,6.7360,0.0592,6.8082,0.0599,0
12.7857,0.0000,6.3992,0.0356,6.4275,0.0559,0
12.8379,41.2500,8.1418,14.4503,8.2497,0.0523,0
12.8579,0.0000,7.7347,12.8292,7.8447,0.0491,0
12.9228,0.0000,7.3480,8.1723,7.4824,0.0462,0
12.9758,24.2000,8.1906,12.8295,8.2107,0.0436,0
13.0297,0.0000,7.7810,9.0111,7.8723,0.0412,0
13.1010,0.0000,7.3920,5.4696,7.5646,0.0391,0
13.1531,1.9250,7.1186,4.3272,7.3549,0.0372,0
13.2134,0.0000,6.7627,2.7810,7.0941,0.0355,0
13.2807,0.0000,6.4246,1.7406,6.8535,0.0339,0
13.3328,-5.6375,5.8215,-0.7499,6.4472,0.0325,0
13.3928,0.0000,5.5304,-0.4930,6.2456,0.0313,0
13.4615,0.0000,5.2539,-0.3203,6.0573,0.0301,0
13.5138,17.8750,5.8849,5.4536,6.4016,0.0291,0
13.5718,0.0000,5.5907,3.8652,6.2210,0.0282,0
13.6371,0.0000,5.3111,2.7168,6.0505,0.0274,0
13.6899,-65.3125,1.7800,-32.6605,4.1483,0.0267,0
13.7550,0.0000,1.6910,-19.7833,4.0405,0.0260,0
13.8219,0.0000,1.6064,-13.1633,3.9379,0.0254,0
13.8740,12.5125,2.1517,-3.0048,4.1510,0.0249,0
13.9299,0.0000,2.0441,-1.8268,4.0498,0.0244,0
13.9963,0.0000,1.9419,-1.0827,3.9529,0.0239,0
14.0487,32.7250,3.4811,14.5236,4.6301,0.0235,0
14.1088,0.0000,3.3070,8.8394,4.5228,0.0232,0
14.1789,0.0000,3.1417,5.7546,4.4194,0.0229,0
14.2309,-19.3875,2.0152,-3.1246,3.8818,0.0226,0
14.2907,0.0000,1.9145,-2.0547,3.7952,0.0223,0
14.3567,0.0000,1.8187,-1.3683,3.7114,0.0221,0
14.4107,-244.2000,-10.4822,-184.9545,-16.0917,0.0799,1
14.4720,0.0000,-9.9581,-133.4196,-14.9027,0.0739,0
14.5387,0.0000,-9.4602,-42.3143,-13.8818,0.0685,0
14.5909,474.7875,14.7522,409.8348,45.5660,0.1217,1
14.6532,0.0000,14.0146,203.1584,40.4860,0.1115,0
14.7246,0.0000,13.3139,54.6026,36.3427,0.1023,0
14.7768,338.5250,29.5744,248.7392,82.3060,0.1521,1
14.8326,0.0000,28.0957,90.7814,70.8742,0.1389,0
14.8988,0.0000,26.6909,24.1935,61.8728,0.1270,0
14.9511,95.5625,30.1345,58.8069,65.7911,0.1163,0
15.0104,0.0000,28.6278,22.7742,58.7729,0.1067,0
15.0800,0.0000,27.1964,8.3417,53.0128,0.0980,0
15.1320,-99.2750,20.8728,-65.8555,39.2755,0.0902,0
15.1900,0.0000,19.8292,-30.8038,36.0084,0.0832,0
15.2577,0.0000,18.8377,-18.6107,33.2405,0.0769,0
15.3108,0.0000,17.8958,-13.2636,30.8745,0.0712,0
15.3643,0.0000,17.0010,-8.6394,28.8348,0.0661,0
15.4299,0.0000,16.1510,-5.0909,27.0628,0.0615,0
15.4830,0.0000,15.3434,-3.2594,25.5118,0.0573,0
15.5357,0.0000,14.5763,-2.1209,24.1449,0.0536,0
15.5883,0.0000,13.8474,-1.4060,22.9323,0.0502,0
15.6409,-22.6875,12.0207,-7.7963,20.7791,0.0472,0
15.6778,-50.3250,8.9034,-24.3932,17.6164,0.0445,0
15.7109,-64.2125,5.2476,-42.2514,14.1771,0.0420,0
15.7312,-40.7000,2.9502,-41.7706,11.9914,0.0398,0
15.7529,-77.9625,-1.0954,-55.7653,8.5871,0.0378,0
15.8056,-100.3750,-6.0594,-83.9643,4.6578,0.0361,0
15.8760,0.8250,-5.7152,-52.7089,4.5257,0.0345,0
15.8996,3.9875,-5.2300,-35.6778,4.5080,0.0330,0
15.9233,-27.9125,-6.3642,-33.3101,3.4800,0.0317,0
15.9460,-55.6875,-8.8303,-37.9641,1.6732,0.0305,0
15.9658,-50.3250,-10.9051,-39.6368,0.1400,0.0295,0
15.9830,-37.5375,-12.2367,-39.3732,-0.9351,0.0285,0
16.0034,-22.6875,-12.7592,-36.0634,-1.5372,0.0277,0
16.0230,15.6750,-11.3375,-19.3899,-1.0740,0.0269,0
16.0464,77.5500,-6.8931,30.5003,0.9877,0.0262,0
16.0679,95.5625,-1.7703,66.2025,3.4088,0.0256,0
16.0910,40.1500,0.3257,53.1009,4.3288,0.0250,0
16.1132,14.7125,1.0450,37.7881,4.5836,0.0245,0
16.1309,7.1500,1.3503,29.8002,4.6454,0.0241,0
16.1480,-4.5375,1.0559,24.7518,4.4280,0.0237,0
16.1650,-2.3375,0.8862,20.9351,4.2703,0.0233,0
16.1848,-20.4875,-0.1825,9.4139,3.7015,0.0230,0
16.2067,0.0000,-0.1734,6.5315,3.6175,0.0227,0
16.2597,0.0000,-0.1647,3.3410,3.5365,0.0224,0
16.3117,-14.1625,-0.8646,-5.3093,3.1441,0.0222,0
16.3664,0.0000,-0.8214,-2.9618,3.0751,0.0220,0
16.4330,0.0000,-0.7803,-1.6776,3.0082,0.0218,0
16.4856,38.0875,1.1631,12.5757,3.7652,0.0216,0
16.5467,0.0000,1.1050,8.8411,3.6846,0.0214,0
16.6127,0.0000,1.0497,5.8965,3.6062,0.0213,0
16.6666,0.0000,0.9972,4.0492,3.5299,0.0212,0
16.7189,-92.9500,-3.7001,-53.6619,1.5002,0.0210,0
16.7454,0.0000,-3.5151,-40.4748,1.4688,0.0209,0
16.7984,0.0000,-3.3394,-26.3019,1.4382,0.0208,0
16.8523,-24.7500,-4.4099,-25.7755,0.8946,0.0208,0
16.9078,0.0000,-4.1894,-14.5240,0.8761,0.0207,0
16.9758,0.0000,-3.9799,-7.3197,0.8580,0.0206,0
17.0286,-1260.4625,-66.8041,-1175.4211,-98.2206,0.0786,1
17.0929,0.0000,-63.4639,-252.4472,-91.0803,0.0727,0
17.1597,0.0000,-60.2907,-35.6762,-84.9391,0.0674,0
17.2117,0.0000,-57.2761,-7.0867,-79.6147,0.0627,0
17.2640,0.0000,-54.4123,-1.6830,-74.9640,0.0584,0
17.3336,0.0000,-51.6917,-0.4075,-70.8729,0.0546,0
17.3867,0.0000,-49.1071,-0.1415,-67.2501,0.0511,0
17.4397,0.0000,-46.6518,-0.0568,-64.0218,0.0480,0
17.4921,0.0000,-44.3192,-0.0259,-61.1277,0.0452,0
17.5449,0.0000,-42.1032,-0.0131,-58.5185,0.0427,0
17.5979,0.0000,-39.9981,-0.0072,-56.1535,0.0404,0
17.6502,0.0000,-37.9982,-0.0042,-53.9986,0.0384,0
17.7033,0.0000,-36.0983,-0.0026,-52.0257,0.0365,0
17.7567,0.0000,-34.2933,-0.0017,-50.2109,0.0349,0
17.8088,0.0000,-32.5787,-0.0011,-48.5341,0.0334,0
17.8617,0.0000,-30.9497,-0.0008,-46.9783,0.0321,0
17.9147,0.0000,-29.4023,-0.0006,-45.5291,0.0308,0
17.9669,0.0000,-27.9321,-0.0004,-44.1739,0.0298,0
18.0199,0.0000,-26.5355,-0.0003,-42.9022,0.0288,0
18.0729,0.0000,-25.2088,-0.0002,-41.7048,0.0279,0
18.1263,0.0000,-23.9483,-0.0002,-40.5739,0.0271,0
18.1783,0.0000,-22.7509,-0.0001,-39.5024,0.0264,0
18.2312,0.0000,-21.6134,-0.0001,-38.4846,0.0258,0
18.2838,44.4125,-18.3121,20.1088,-36.3965,0.0252,0
18.3180,54.0375,-14.6946,34.5920,-34.1655,0.0247,0
18.3397,31.7625,-12.3717,33.7569,-32.5698,0.0242,0
18.3619,0.0000,-11.7531,27.9078,-31.7952,0.0238,0
18.4162,7.1500,-10.8080,21.5180,-30.8837,0.0234,0
18.4624,25.3000,-9.0026,22.4375,-29.5878,0.0231,0
18.4839,48.6750,-6.1187,27.8567,-27.8067,0.0228,0
18.5029,69.0250,-2.3615,39.8589,-25.6298,0.0225,0
18.5265,43.4500,-0.0709,41.0291,-24.0938,0.0222,0
18.5504,0.0000,-0.0674,33.9032,-23.5635,0.0220,0
18.6178,34.9250,1.6822,34.2681,-22.2879,0.0218,0
18.6379,26.4000,2.9181,33.3646,-21.2349,0.0216,0
18.6610,11.4125,3.3428,28.6748,-20.5341,0.0215,0
